index,variable,value,lat,lon
2016-01-01,28079008,20.52173913043478,40.4215533,-3.6823158
2016-01-02,28079008,11.833333333333334,40.4215533,-3.6823158
2016-01-03,28079008,11.875,40.4215533,-3.6823158
2016-01-04,28079008,6.958333333333333,40.4215533,-3.6823158
2016-01-05,28079008,9.041666666666666,40.4215533,-3.6823158
2016-01-06,28079008,7.333333333333333,40.4215533,-3.6823158
2016-01-07,28079008,7.25,40.4215533,-3.6823158
2016-01-08,28079008,8.0,40.4215533,-3.6823158
2016-01-09,28079008,7.416666666666667,40.4215533,-3.6823158
2016-01-10,28079008,7.125,40.4215533,-3.6823158
2016-01-11,28079008,10.75,40.4215533,-3.6823158
2016-01-12,28079008,17.041666666666668,40.4215533,-3.6823158
2016-01-13,28079008,24.541666666666668,40.4215533,-3.6823158
2016-01-14,28079008,28.875,40.4215533,-3.6823158
2016-01-15,28079008,14.791666666666666,40.4215533,-3.6823158
2016-01-16,28079008,9.208333333333334,40.4215533,-3.6823158
2016-01-17,28079008,18.666666666666668,40.4215533,-3.6823158
2016-01-18,28079008,19.458333333333332,40.4215533,-3.6823158
2016-01-19,28079008,22.0,40.4215533,-3.6823158
2016-01-20,28079008,30.958333333333332,40.4215533,-3.6823158
2016-01-21,28079008,28.291666666666668,40.4215533,-3.6823158
2016-01-22,28079008,40.666666666666664,40.4215533,-3.6823158
2016-01-23,28079008,30.125,40.4215533,-3.6823158
2016-01-24,28079008,24.208333333333332,40.4215533,-3.6823158
2016-01-25,28079008,31.166666666666668,40.4215533,-3.6823158
2016-01-26,28079008,40.75,40.4215533,-3.6823158
2016-01-27,28079008,50.666666666666664,40.4215533,-3.6823158
2016-01-28,28079008,30.958333333333332,40.4215533,-3.6823158
2016-01-29,28079008,15.416666666666666,40.4215533,-3.6823158
2016-01-30,28079008,16.916666666666668,40.4215533,-3.6823158
2016-01-31,28079008,16.708333333333332,40.4215533,-3.6823158
2016-02-01,28079008,34.333333333333336,40.4215533,-3.6823158
2016-02-02,28079008,41.375,40.4215533,-3.6823158
2016-02-03,28079008,24.5,40.4215533,-3.6823158
2016-02-04,28079008,10.0,40.4215533,-3.6823158
2016-02-05,28079008,21.583333333333332,40.4215533,-3.6823158
2016-02-06,28079008,35.625,40.4215533,-3.6823158
2016-02-07,28079008,9.333333333333334,40.4215533,-3.6823158
2016-02-08,28079008,14.708333333333334,40.4215533,-3.6823158
2016-02-09,28079008,10.375,40.4215533,-3.6823158
2016-02-10,28079008,9.458333333333334,40.4215533,-3.6823158
2016-02-11,28079008,9.583333333333334,40.4215533,-3.6823158
2016-02-12,28079008,9.083333333333334,40.4215533,-3.6823158
2016-02-13,28079008,5.875,40.4215533,-3.6823158
2016-02-14,28079008,5.583333333333333,40.4215533,-3.6823158
2016-02-15,28079008,6.375,40.4215533,-3.6823158
2016-02-16,28079008,7.75,40.4215533,-3.6823158
2016-02-17,28079008,17.875,40.4215533,-3.6823158
2016-02-18,28079008,12.583333333333334,40.4215533,-3.6823158
2016-02-19,28079008,9.666666666666666,40.4215533,-3.6823158
2016-02-20,28079008,13.125,40.4215533,-3.6823158
2016-02-21,28079008,59.166666666666664,40.4215533,-3.6823158
2016-02-22,28079008,237.41666666666666,40.4215533,-3.6823158
2016-02-23,28079008,56.416666666666664,40.4215533,-3.6823158
2016-02-24,28079008,38.541666666666664,40.4215533,-3.6823158
2016-02-25,28079008,13.333333333333334,40.4215533,-3.6823158
2016-02-26,28079008,10.958333333333334,40.4215533,-3.6823158
2016-02-27,28079008,7.166666666666667,40.4215533,-3.6823158
2016-02-28,28079008,6.666666666666667,40.4215533,-3.6823158
2016-02-29,28079008,14.0,40.4215533,-3.6823158
2016-03-01,28079008,24.541666666666668,40.4215533,-3.6823158
2016-03-02,28079008,24.791666666666668,40.4215533,-3.6823158
2016-03-03,28079008,16.708333333333332,40.4215533,-3.6823158
2016-03-04,28079008,23.333333333333332,40.4215533,-3.6823158
2016-03-05,28079008,8.5,40.4215533,-3.6823158
2016-03-06,28079008,6.208333333333333,40.4215533,-3.6823158
2016-03-07,28079008,9.666666666666666,40.4215533,-3.6823158
2016-03-08,28079008,7.916666666666667,40.4215533,-3.6823158
2016-03-09,28079008,14.333333333333334,40.4215533,-3.6823158
2016-03-10,28079008,9.583333333333334,40.4215533,-3.6823158
2016-03-11,28079008,9.375,40.4215533,-3.6823158
2016-03-12,28079008,17.416666666666668,40.4215533,-3.6823158
2016-03-13,28079008,19.708333333333332,40.4215533,-3.6823158
2016-03-14,28079008,23.5,40.4215533,-3.6823158
2016-03-15,28079008,24.958333333333332,40.4215533,-3.6823158
2016-03-16,28079008,33.166666666666664,40.4215533,-3.6823158
2016-03-17,28079008,25.833333333333332,40.4215533,-3.6823158
2016-03-18,28079008,23.541666666666668,40.4215533,-3.6823158
2016-03-19,28079008,10.875,40.4215533,-3.6823158
2016-03-20,28079008,11.458333333333334,40.4215533,-3.6823158
2016-03-21,28079008,11.291666666666666,40.4215533,-3.6823158
2016-03-22,28079008,11.166666666666666,40.4215533,-3.6823158
2016-03-23,28079008,18.875,40.4215533,-3.6823158
2016-03-24,28079008,18.75,40.4215533,-3.6823158
2016-03-25,28079008,22.083333333333332,40.4215533,-3.6823158
2016-03-26,28079008,22.166666666666668,40.4215533,-3.6823158
2016-03-27,28079008,10.166666666666666,40.4215533,-3.6823158
2016-03-28,28079008,14.041666666666666,40.4215533,-3.6823158
2016-03-29,28079008,17.375,40.4215533,-3.6823158
2016-03-30,28079008,25.25,40.4215533,-3.6823158
2016-03-31,28079008,11.375,40.4215533,-3.6823158
2016-04-01,28079008,9.416666666666666,40.4215533,-3.6823158
2016-04-02,28079008,15.25,40.4215533,-3.6823158
2016-04-03,28079008,16.791666666666668,40.4215533,-3.6823158
2016-04-04,28079008,11.041666666666666,40.4215533,-3.6823158
2016-04-05,28079008,9.375,40.4215533,-3.6823158
2016-04-06,28079008,9.416666666666666,40.4215533,-3.6823158
2016-04-07,28079008,13.333333333333334,40.4215533,-3.6823158
2016-04-08,28079008,7.166666666666667,40.4215533,-3.6823158
2016-04-09,28079008,14.291666666666666,40.4215533,-3.6823158
2016-04-10,28079008,11.083333333333334,40.4215533,-3.6823158
2016-04-11,28079008,7.666666666666667,40.4215533,-3.6823158
2016-04-12,28079008,10.291666666666666,40.4215533,-3.6823158
2016-04-13,28079008,12.25,40.4215533,-3.6823158
2016-04-14,28079008,18.666666666666668,40.4215533,-3.6823158
2016-04-15,28079008,19.916666666666668,40.4215533,-3.6823158
2016-04-16,28079008,8.833333333333334,40.4215533,-3.6823158
2016-04-17,28079008,5.875,40.4215533,-3.6823158
2016-04-18,28079008,11.125,40.4215533,-3.6823158
2016-04-19,28079008,16.041666666666668,40.4215533,-3.6823158
2016-04-20,28079008,11.166666666666666,40.4215533,-3.6823158
2016-04-21,28079008,8.541666666666666,40.4215533,-3.6823158
2016-04-22,28079008,13.625,40.4215533,-3.6823158
2016-04-23,28079008,14.583333333333334,40.4215533,-3.6823158
